OBJECTID,Name,kV,kV_Sort,Owner,Status,Circuit,Type,Legend,Length_Mile,Length_Feet,TLine_Name,Engineering_ID,Engineering_Name,Structure_Type,Structure_Material,Source,Comments,Creator,Creator_Date,Last_Editor,Last_Editor_Date,GlobalID,SHAPE_Length
4024,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,5,28094.86833209, , , , , ,Google & BING & ESRI, ,FTHONG,2010/08/05 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:17+00,{BF9AE095-467D-4A0B-BEC4-9C4BC9754C79},10628.1690329975
4025,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,1,2663.17743251, , , , , ,Google & BING & ESRI, ,FTHONG,2010/08/05 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:17+00,{054349E3-3883-4057-BF1F-C43007889716},1008.92851868603
4026,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,2,8713.4007809, , , , , ,Google & BING & ESRI, ,FTHONG,2010/08/05 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:17+00,{0C3ED404-B8C8-4C41-92A2-8BC41EC8DC2E},3298.41426086065
4027,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,7,37185.39198471, , , , , ,Google & BING & ESRI, ,FTHONG,2010/08/05 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:18+00,{D0D11898-11AC-47CF-9830-2076F0DD67AA},14075.2221378951
4028,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,9,50032.51925009, , , , , ,Google & BING & ESRI, ,FTHONG,2010/08/05 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:18+00,{DD4E27BA-3B33-4956-B5C3-399B42294EF2},18952.6348191465
4029,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,3,15412.78720177, , , , , ,Google & BING & ESRI, ,FTHONG,2010/08/05 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:18+00,{CA77557C-EDE3-4B58-851E-DAB29C81DBAF},5833.93004053947
4030,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,2,7955.93570939, , , , , ,Google & BING & ESRI, ,FTHONG,2010/08/05 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:18+00,{6DE8FE48-5CE8-4CD0-A809-75058C39FADA},3010.21865965562
4031,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,2,8671.90565098, , , , , ,Google & BING & ESRI, ,FTHONG,2010/08/05 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:18+00,{02F334EB-77F9-4DC4-9DFC-8DB8F3279BDD},3282.09585365699
4032,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,11,56903.31537914, , , , , ,Google & BING & ESRI, ,FTHONG,2010/08/05 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:18+00,{3B362A7F-7341-494E-9A2A-24ABA59174E0},21541.7424953077
4033,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,6,33662.8166713, , , , , ,Google & BING & ESRI, ,FTHONG,2010/08/05 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:18+00,{6E59E9E4-AA40-4147-8C61-ED91A22ACA8E},12729.2967250061
4034,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,3,14708.81529722, , , , , ,Google & BING & ESRI, ,FTHONG,2010/08/05 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:18+00,{6E89BC1C-900C-4EE2-8E73-0D59979E2967},5576.88951987077
4035,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,0,1388.47694754, , , , , ,Google & BING & ESRI, ,FTHONG,2010/08/05 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:18+00,{1A28BF07-46A1-4877-951F-0B26E6D08F42},526.442178629623
4036,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,2,12154.81886349, , , , , ,Google & BING & ESRI, ,FTHONG,2010/08/05 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:18+00,{ECF67616-A936-485C-849C-1CFCF88AEEF6},4611.90837891462
4037,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,2,8873.82143179, , , , , ,Google & BING & ESRI, ,FTHONG,2010/08/05 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:18+00,{958ADCB1-5E03-43CD-9CAE-BBFC2AD7C286},3365.12282465467
4038,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,11,59738.86709249, , , , , ,Google & BING & ESRI, ,FTHONG,2010/08/05 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:18+00,{FEB0FB89-65D3-4684-8C85-75AEEB8B158D},22643.977676615
4039,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,0,728.32352668, , , , , ,Google & BING & ESRI, ,FTHONG,2010/08/05 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:18+00,{AA9ED3D7-CC39-4E72-BE2A-357FEA6305BE},275.209820148304
4040,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,2,12144.90876836, , , , , ,Google & BING & ESRI, ,FTHONG,2010/08/05 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:18+00,{E14874D3-6653-40B2-BC57-8554DD151109},4586.93282970346
4041,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,2,12799.1781938, , , , , ,Google & BING & ESRI, ,FTHONG,2010/08/05 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:18+00,{9020B314-A959-4A97-98B4-79FD1104D9ED},4834.49316196209
4042,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,0,1083.9186608, , , , , ,Google & BING & ESRI, ,FTHONG,2010/08/05 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:18+00,{0742D6EA-684D-4CE6-8414-654A674246E9},409.72754407414
4043,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,8,41509.32185806, , , , , ,Google & BING & ESRI, ,FTHONG,2010/08/05 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:18+00,{248AF9EE-8C3A-4CC2-93A6-2DB2A0BABC3F},15669.4407991463
4044,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,8,41120.5381041, , , , , ,Google & BING & ESRI, ,FTHONG,2010/08/05 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:18+00,{41234DF8-E5B4-4A29-BB32-39A2B3C1AC69},15521.3955058031
4045,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,4,22798.08824594, , , , , ,Google & BING & ESRI, ,FTHONG,2010/08/05 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:18+00,{E401AFF4-6AAF-4CEE-989D-662E6849B5C2},8607.45924241862
4046,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,8,43470.32142068, , , , , ,Google & BING & ESRI, ,FTHONG,2010/08/05 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:18+00,{3C364748-2D70-4C15-9BA5-7377081809A2},16418.5617348039
4047,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,11,58732.70500341, , , , , ,Google & BING & ESRI, ,FTHONG,2010/08/05 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:18+00,{889167CC-5E60-48EE-985E-173679D90FD1},22175.7776773073
4048,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,6,32332.76644279, , , , , ,Google & BING & ESRI, ,FTHONG,2010/08/05 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:18+00,{D621DDE0-F83D-494A-A6DE-642A514ABE65},12203.0097803442
4049,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,2,12951.64721255, , , , , ,Google & BING & ESRI, ,FTHONG,2010/08/05 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:18+00,{B9BC4DE8-E3E2-4314-8BA1-534EDF5E427A},4887.33599775398
4050,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,1,4825.37405083, , , , , ,Google & BING & ESRI, ,FTHONG,2010/08/05 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:18+00,{0FC450CA-4524-48FB-8F77-D0F815ACCB04},1822.97498489349
4051,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,8,43128.75246766, , , , , ,Google & BING & ESRI, ,FTHONG,2010/08/05 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:18+00,{088E4F67-31CF-4162-9A67-8376E1A9E4AB},16279.6657182193
4052,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,10,52328.53967476, , , , , ,Google & BING & ESRI, ,FTHONG,2010/08/06 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:18+00,{F0F4A23D-445F-4C0B-A28D-14A917A77B2B},19784.8060267187
4053,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,1,3215.79007182, , , , , ,Google & BING & ESRI, ,FTHONG,2010/08/06 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:18+00,{E495D42C-3B3E-4092-BAB2-11410F1B0086},1216.94272460851
4054,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,7,37589.06155345, , , , , ,Google & BING & ESRI, ,FTHONG,2010/08/06 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:18+00,{4166E269-C81A-4697-AF61-C842D3B57830},14220.0968789417
4055,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,4,22534.08474426, , , , , ,Google & BING & ESRI, ,FTHONG,2010/08/06 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:18+00,{DD666503-4BA3-470D-88E0-64A571944CEB},8532.1561877492
4056,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,13,66623.60256508, , , , , ,Google & BING & ESRI, ,FTHONG,2010/08/06 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:18+00,{6B04DC3E-017F-4B46-8302-C036C7B2744B},25190.5845023581
4057,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,13,70906.5091373, , , , , ,Google & BING & ESRI, ,FTHONG,2010/08/06 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:18+00,{EB6A8D22-CB7C-4478-A4E8-837F4C5FAB9B},26813.1176377633
4058,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,5,26613.15366513, , , , , ,Google & BING & ESRI, ,FTHONG,2010/08/06 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:18+00,{9BAEEB43-5FE9-45C8-8029-7128FCD8EF01},10056.5463250846
4059,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,3,16849.89769321, , , , , ,Google & BING & ESRI, ,FTHONG,2010/08/06 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:18+00,{940F48BB-8022-4310-8ABF-A0BC393C4DF1},6371.98590028223
4060,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,9,50141.91209903, , , , , ,Google & BING & ESRI, ,FTHONG,2010/08/06 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:18+00,{8C8DD938-FE2D-46D5-987D-2CFAAFA81A39},18953.3625514055
4061,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,1,5192.66100742, , , , , ,Google & BING & ESRI, ,FTHONG,2010/08/06 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:18+00,{A10B2FBB-3281-4451-87A9-4088048FB1F3},1961.39459225779
4062,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,8,42213.46432339, , , , , ,Google & BING & ESRI, ,FTHONG,2010/08/06 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:18+00,{69314D1D-B2AA-4BD9-A7D7-AF21F77B72A5},15925.90533684
4063,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,4,22800.47400281, , , , , ,Google & BING & ESRI, ,FTHONG,2010/08/06 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:18+00,{B63F6BA0-C05E-4151-88BF-6393963A3827},8607.44978388873
4064,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,1,7237.54521787, , , , , ,Google & BING & ESRI, ,FTHONG,2010/08/06 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:18+00,{30F122E0-D3AE-4BE9-9C98-AAB137E175ED},2731.67643568267
4065,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,9,47906.39693297, , , , , ,Google & BING & ESRI, ,FTHONG,2010/08/06 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:18+00,{B677770C-E6C1-49BD-8B19-EA6A623ADAE7},18072.6832065109
4066,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,6,31896.0929027, , , , , ,Google & BING & ESRI, ,FTHONG,2010/08/06 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:18+00,{E968AA99-D36D-40F7-8F5C-21712B2760B1},12045.176191034
4067,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,8,43111.38515324, , , , , ,Google & BING & ESRI, ,FTHONG,2010/08/06 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:18+00,{40B81F0F-2C2D-4057-8A14-67AAA2A3032C},16259.8382029018
4068,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,2,7933.11021499, , , , , ,Google & BING & ESRI,Partially underground,FTHONG,2010/08/06 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:18+00,{E598A4BB-8EF7-4B79-A5FA-0E7F4E6D7245},2995.10932862931
4069,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,8,39841.19142451, , , , , ,Google & BING & ESRI, ,FTHONG,2010/08/06 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:18+00,{C6485566-D455-4938-9D47-B0D497129BE3},15028.8358872577
4070,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,3,18423.61735087, , , , , ,Google & BING & ESRI, ,FTHONG,2010/08/06 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:18+00,{24166F03-7625-410B-B932-812536883B71},6968.73022760673
4071,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,8,39645.94627637, , , , , ,Google & BING & ESRI, ,FTHONG,2010/08/06 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:18+00,{2E0E7786-7F25-4EAB-8580-608BAB8EC222},14982.2002577176
4072,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,4,19739.90194624, , , , , ,Google & BING & ESRI, ,FTHONG,2010/08/06 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:18+00,{6EF0F3DE-6DB9-4A24-900E-7A96382B3D6D},7452.57131904584
4073,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,3,13370.40666779, , , , , ,Google & BING & ESRI, ,FTHONG,2010/08/06 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:18+00,{C095470E-CF58-4AA9-B678-E866D9A5A0AE},5045.73404862067
4074,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,8,42490.51555389, , , , , ,Google & BING & ESRI, ,FTHONG,2010/08/06 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:18+00,{960A6C7D-BF78-4053-A607-7DA859066358},16015.735976526
4075,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,18,93534.43040953, , , , , ,Google & BING & ESRI, ,FTHONG,2010/08/06 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:18+00,{BAF9A1E4-6547-4EBC-ADDF-09DCF784011B},35241.5961350558
4076,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,7,38721.87392586, , , , , ,Google & BING & ESRI, ,FTHONG,2010/08/06 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:18+00,{7FE57E00-3A42-4A13-949F-A34B18930123},14575.9812902396
4077,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,2,10508.33022662, , , , , ,Google & BING & ESRI, ,FTHONG,2010/08/06 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:18+00,{D9EAF0E1-B540-4A50-8FE1-2FC9459A40CA},3960.72870086332
4078,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,7,37375.77299395, , , , , ,Google & BING & ESRI, ,FTHONG,2010/08/06 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:18+00,{8DA94B93-63AA-494E-9BBB-5CAAF1FDAC46},14082.946704338
4079,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,14,71495.65339671, , , , , ,Google & BING & ESRI, ,FTHONG,2010/08/06 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:18+00,{5296ADBE-05E4-4327-A715-F06A8236635C},26935.5079862559
4080,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,8,44717.03692613, , , , , ,Google & BING & ESRI, ,FTHONG,2010/08/06 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:18+00,{581D4EDE-149D-4E94-94A2-2E6F6ED4E3EB},16843.2290293844
4081,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,2,11958.16276763, , , , , ,Google & BING & ESRI, ,FTHONG,2010/08/06 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:18+00,{26292F2D-7434-4988-9EA4-FE0FD9FE28F4},4496.47171638971
4082,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,8,39684.51806435, , , , , ,Google & BING & ESRI, ,FTHONG,2010/08/06 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:18+00,{4AB64A8A-11CC-4F5F-ACB8-734BA9AE4D70},14923.9053938796
4083,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,5,26593.4864077, , , , , ,Google & BING & ESRI, ,FTHONG,2010/08/06 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:18+00,{19BF9BB2-B4CB-483F-89D4-2B9492087C65},9995.77269477493
4084,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,6,32058.31456431, , , , , ,Google & BING & ESRI, ,FTHONG,2010/08/06 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:18+00,{E5EDD072-C814-4582-92E7-E034F5BA0C07},12060.0139078151
4085,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,3,15948.53878908, , , , , ,Google & BING & ESRI, ,FTHONG,2010/08/06 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:18+00,{380606DD-CF48-45AE-91AD-C8E0836F22C7},6003.59532370857
